作品Id,专辑名,作者,urlId,专辑链接,标签,作者主页链接,播放量,专辑集数,专辑描述,是否付费,价格,排名
13757673,盛世嫡妃（多人剧）,剧舞吧小宇宙,youshengshu/13757673/,https://www.ximalaya.com/youshengshu/13757673/,有声书,https://www.ximalaya.com/zhubo/11543971/,7007650,210,【内容简介】 一纸诏书，一场赐婚。 三无千金——无才无貌无德。 废物王爷——毁容残疾重病。 世人皆言：绝配！ 喜帕下——她浅笑吟吟，悠然自若。历经生死她只愿今生静好。 喜堂上——他唇边含笑，心冷如,True,0.40喜点/集,46
16663504,《超品巫师》付费版 丸子演播,丸子,youshengshu/16663504/,https://www.ximalaya.com/youshengshu/16663504/,有声书,https://www.ximalaya.com/zhubo/4932085/,14156739,604,【超品系列之《超品巫师》震撼来袭】 你想继续重温超品相师中那些神奇古怪的神秘故事吗，你想继续重温那玄而又玄的风水故事吗，来听起点大神九灯和善的新作《超品巫师》，本小说继续由喜马拉雅超人气主播丸子为,True,0.15喜点/集,47
12529954,仙帝重生混都市（多人小说剧）,畅读书城,youshengshu/12529954/,https://www.ximalaya.com/youshengshu/12529954/,有声书,https://www.ximalaya.com/zhubo/76131500/,12778365,851,【强烈推荐】《仙帝重生混都市》掌中文学网旗下年度最具潜力作品，占据热销榜前十...,True,0.20喜点/集,48
12624754,侯沧海商路笔记（侯卫东兄弟篇）,网易听书,youshengshu/12624754/,https://www.ximalaya.com/youshengshu/12624754/,有声书,https://www.ximalaya.com/zhubo/74543928/,14280893,390,【强烈推荐】 大神作家小桥老树潜心五年突破之作，《侯卫东官场笔记》兄弟篇。 这是一部民企教父的商路传奇奋斗史，也是每一个人的命运打拼史。 在中国跌宕起伏的时代变迁20年中，见识一个白手起家,True,0.30喜点/集,49
16044636,明末行,卓纳文化传媒,youshengshu/16044636/,https://www.ximalaya.com/youshengshu/16044636/,有声书,https://www.ximalaya.com/zhubo/78897964/,3103807,404,【内容简介】 庞刚回了悲催的明朝崇祯八年，适逢天下大乱，内有李自成作乱，外有满清入侵，这位城管出身的哥们应该怎么办呢？是随大流等着迎接满清鞑子的入侵还是要拿起菜刀反抗呢？呃，等等，不是说每一位穿越,True,0.30喜点/集,50
13743881,黑道特种兵,逐浪小说网,youshengshu/13743881/,https://www.ximalaya.com/youshengshu/13743881/,有声书,https://www.ximalaya.com/zhubo/101773432/,26266634,1366,【内容简介】 曾经的军队精英如今却成了黑道份子，一个特殊的任务却让他混迹黑道。  是堕落，还是龙腾九天？一样的黑道故事，不一样的黑道感觉……  面对阴谋，看主角如何一步步成长为,True,0.20喜点/集,51
5930936,陈见丨如何释放性魅力,陈见说性,qinggan/5930936/,https://www.ximalaya.com/qinggan/5930936/,情感生活,https://www.ximalaya.com/zhubo/33004665/,7119339,20,陈见，美国性学及哲学双料博士，为你科学提高性商。 专辑共包含12堂课程+5集免费试听（已完更） 你性福吗？ 性，总让人联想到激情、冲动、热辣、诱惑、忘我。可这恰恰是人们抱怨性爱乏味的根源！,True,68.00喜点,52
13180603,带着仓库到大明,伍壹先生,youshengshu/13180603/,https://www.ximalaya.com/youshengshu/13180603/,有声书,https://www.ximalaya.com/zhubo/35310389/,14929517,393,【强烈推荐】 起点神级作品，长时间销量领跑 【内容简介】 方醒带着两个仓库穿到了大明永乐年间，传说中朱棣残暴不仁、穷兵黩武；传说中朱高炽蠢笨如猪，迂腐不堪；假的！都是假的！后人修撰,True,0.20喜点/集,53
18445821,我身上有条龙（千万点击都市玄幻爽文）,一种侃侃,youshengshu/18445821/,https://www.ximalaya.com/youshengshu/18445821/,有声书,https://www.ximalaya.com/zhubo/19634543/,30404656,343,【内容简介】 一代天界帝师，重回高中时代，他却惊讶地发现他身上多了一条龙…… 当你还很弱小时，面对欺压，你是会拼命反抗还是顺从？上一世，他顺从了，但这一世……　　 风流帝师纵横都市，覆手翻云，心中,True,0.15喜点/集,54
9368214,最强狂兵（空白、方离诗）,可以这样,youshengshu/9368214/,https://www.ximalaya.com/youshengshu/9368214/,有声书,https://www.ximalaya.com/zhubo/16415264/,15844276,2047,【内容简介】 兵王，在销声匿迹几年后还能称为兵王么？一代兵王含恨离开部队，销声匿迹几年后回归，开启了一段传奇生活的故事。 【作者简介】 烈焰滔滔，原名贺涛，江苏网络作家协会会员，都,True,0.20喜点/集,55
14849828,九星霸体诀,鸿达以太,youshengshu/14849828/,https://www.ximalaya.com/youshengshu/14849828/,有声书,https://www.ximalaya.com/zhubo/78284950/,29825476,2004,九星霸体诀： 连载于17K小说网一部异界大陆类型的作品，目前阅读量已近3亿。 内容简介： 是丹帝重生?是融合灵魂?被盗走灵根、灵血、灵骨的三无少年--龙尘，凭借着记忆中的炼丹神术，,True,0.15喜点/集,56
18476772,李银河说爱情,李银河,renwen/18476772/,https://www.ximalaya.com/renwen/18476772/,人文,https://www.ximalaya.com/zhubo/37386988/,4703896,52,集学者的理性和女性的感性，李银河用50堂课为你讲透爱情、婚姻和性。中国人有太多...,True,99.00喜点,57
19328981,刘慈欣的思想实验室,刘慈欣,keji/19328981/,https://www.ximalaya.com/keji/19328981/,IT科技,https://www.ximalaya.com/zhubo/138553177/,3155865,10,《三体》之后，再度引爆你的想象力。 本节目由未来事务管理局和喜马拉雅联合制作出品 中国科幻第一人，《三体》作者刘慈欣首次完整讲述未来的各种可能性。 天文学家、物理学家、历史,True,99.00喜点,58
16436772,《星期五有鬼》| 相声版（爆笑）,大斌,youshengshu/16436772/,https://www.ximalaya.com/youshengshu/16436772/,有声书,https://www.ximalaya.com/zhubo/2342717/,24964418,660,【内容简介】 我是一家网络综艺节目的主持人，我主持的节目叫做星期五有鬼，是一档灵异节目，通过选题，实地拍摄，我接触到了许多不为人知的一面，我们每天生活的这个世界，远没有表面看上去那么简单，其背后是,True,0.15喜点/集,59
13615594,大自然冥想 深度催眠 放松减压,龙庙山精品故事,youshengshu/13615594/,https://www.ximalaya.com/youshengshu/13615594/,有声书,https://www.ximalaya.com/zhubo/34706482/,713820,96,【简介】全辑收录来自大自然纯天然声音，所有声音均来源于本人在乡村、海边野外录...,True,3.00喜点/集,60
13459307,无敌剑域,阅米文化,youshengshu/13459307/,https://www.ximalaya.com/youshengshu/13459307/,有声书,https://www.ximalaya.com/zhubo/98913297/,10108031,1564,【强烈推荐】 本剧集合了儿女情长，热血豪情，快意恩仇，宗门大比武榜大比等充满紧张刺激的元素。这并不是一句话，而是真实的画卷。  重情重义，杀伐果断，通过对敌人的冷酷态度和无情手段展示,True,0.20喜点/集,61
16556782,星际男神是我爸｜多人剧,清灵,youshengshu/16556782/,https://www.ximalaya.com/youshengshu/16556782/,有声书,https://www.ximalaya.com/zhubo/2798019/,2187899,94,【内容简介】 姚思是个无父无母的死宅，一直无灾无难，平平淡淡的生活，她觉得这一生也就这样平顺到老了。　　 然后……她死了！　　 变成了吸血鬼，还是五代弱鸡，毫无战斗力。姚思觉得，就算血族内,True,0.30喜点/集,62
16008236,小村那些事（杨小宝的极乐宝典）,新蜂中文,youshengshu/16008236/,https://www.ximalaya.com/youshengshu/16008236/,有声书,https://www.ximalaya.com/zhubo/100008191/,7407324,1033,自从出了个杨小宝，生活开始丰富了起来。…… 【作者简介】 小村牛支书，笔触老辣，情节精妙，结构精密无赘言。  【购买须知】 1、本作品为付费有声书，购买成功后,True,0.20喜点/集,63
16252742,混子曰：少年中国史,混子曰FM,ertong/16252742/,https://www.ximalaya.com/ertong/16252742/,儿童,https://www.ximalaya.com/zhubo/117749069/,7456419,31,知识大号混子曰首档音频节目以其王牌内容stone历史剧和百万级畅销书《半小时漫画中...,True,129.00喜点,64
9959805,人类简史|中信书院出品,中信书院,youshengshu/9959805/,https://www.ximalaya.com/youshengshu/9959805/,有声书,https://www.ximalaya.com/zhubo/14762518/,2484168,36,中信书院出品 骆新播讲 《人类简史: 从动物到上帝》是以色列新锐历史学家尤瓦尔·赫拉利的一部重磅作品，是近年来对全球影响十分重要的一部人类学、历史学著作。 全书如同站在上帝的视,True,34.00喜点,65
12517524,王玥波播讲：雍正剑侠图·第七部,王玥波书场,xiangsheng/12517524/,https://www.ximalaya.com/xiangsheng/12517524/,相声评书,https://www.ximalaya.com/zhubo/1000454/,2289158,44,【五岳归来不看山，玥波听完不听书】 王玥波的评书独有一套，代入感极强，好比京味鱼香肉丝，滋味丰富，甜脆鲜香辣一应具全，耐得住琢磨。 而《雍正剑侠图》则是王玥波代表作没有之一！,True,0.80喜点/集,66
13462695,主神的黑店,喜道公子,youshengshu/13462695/,https://www.ximalaya.com/youshengshu/13462695/,有声书,https://www.ximalaya.com/zhubo/32431936/,3450476,167,【内容简介】 楚河获得了一个残破的主神，开启了自己的黑店生涯。 “主神，我死后请把我的骨灰洒在海里。” “为什么？” “哪怕我死了也要浪起来。” 这是一个贸易诸天的故事，一个黑心商人的浪荡之路。,True,0.30喜点/集,67
15338873,贵婉日记（《天衣无缝》原著，《伪装者》兄弟篇）,迷聲,youshengshu/15338873/,https://www.ximalaya.com/youshengshu/15338873/,有声书,https://www.ximalaya.com/zhubo/13511549/,160373,43,《伪装者》兄弟篇，张勇谍战三部曲收官之作！ 电视剧《天衣无缝》原著小说，《人民的名义》演员阵容。 云谲波诡的上海滩，看似没有关系的他们却因动荡的年代而命运相连。 浮华背后，更显家国情怀；,True,19.98喜点,68
5317101,官神（下）公务员升迁宝典,华音呵壁问天,youshengshu/5317101/,https://www.ximalaya.com/youshengshu/5317101/,有声书,https://www.ximalaya.com/zhubo/28069331/,35687204,947,※如在充值/购买环节遇到问题，可以通过页面右上方按钮，分享至微信内使用微信支付完成购买。 ※在购买过程中，如果你有任何问题，可以在微信搜索公众号【bestxmly】或搜索【喜马拉雅付费精品】来随时,True,0.20喜点/集,69
18708241,《行走阴阳：道士传奇（付费版）》紫襟故事,有声的紫襟,youshengshu/18708241/,https://www.ximalaya.com/youshengshu/18708241/,有声书,https://www.ximalaya.com/zhubo/1266964/,21052970,580,【内容简介】 《行走阴阳》讲述主角拜入道门玄真派，学习道法，利用所学道术，斩妖除魔，伸张正义的故事，故事里的主角们一身正气，并且他们之间的兄弟情义感人肺腑，是正能量爆棚的一部作品。 奶奶为了传宗接,True,0.15喜点/集,70
16873819,米小圈快乐成语,米小圈,ertong/16873819/,https://www.ximalaya.com/ertong/16873819/,儿童,https://www.ximalaya.com/zhubo/68394601/,3561269,150,嗨！亲爱的同学们，小朋友们，我是你们的好朋友米小圈。在接下来的日子里，我要和...,True,69.00喜点,71
10119741,《笑傲江湖》快意恩仇，地老天荒,金庸听书,youshengshu/10119741/,https://www.ximalaya.com/youshengshu/10119741/,有声书,https://www.ximalaya.com/zhubo/84244073/,3598918,154,【强烈推荐】 飞雪连天射白鹿，笑书神侠倚碧鸳。 金庸作品——世界华人的共同语言，武侠文学的不朽神话！ 金庸先生独家授权，朗声图书出品，朗锐数字传媒全球推广。亿万金迷,True,0.50喜点/集,72
8256297,肖星的财务课,肖星老师,shangye/8256297/,https://www.ximalaya.com/shangye/8256297/,商业财经,https://www.ximalaya.com/zhubo/79941677/,5190376,81,清华大学经济管理学院教授、“最受MBA欢迎教师”肖星，陪你练就大财务思维，从财务...,True,199.00喜点,73
19212752,中里巴人话健康——求人不如求己,中里巴人,jiankang/19212752/,https://www.ximalaya.com/jiankang/19212752/,健康养生,https://www.ximalaya.com/zhubo/132877214/,719998,41,这些问题是不是也在困扰着你和你的家人？在中国，20%的人患有慢性病76%的人处于亚...,True,199.00喜点,74
5509952,好男人，你也要学会撩妹,小鹿情感,qinggan/5509952/,https://www.ximalaya.com/qinggan/5509952/,情感生活,https://www.ximalaya.com/zhubo/60255231/,4935026,313,全球最大的追女生社区重磅推出260节恋爱辅导课，顶级导师教你最走心的撩妹套路，帮...,True,199.00喜点,75
6830565,正德音乐催眠：一句话催眠,正德音乐催眠,yinyue/6830565/,https://www.ximalaya.com/yinyue/6830565/,音乐,https://www.ximalaya.com/zhubo/20873472/,223203,96,最近更新：戒烟篇：香烟是别人的 加长版,True,199.00喜点,76
11594109,小猪佩奇全集,小猪佩奇亲子乐园,ertong/11594109/,https://www.ximalaya.com/ertong/11594109/,儿童,https://www.ximalaya.com/zhubo/89902930/,29375606,312,小提示： 正序播放专辑将先听到中文故事； 倒序播放专辑则先听到英文故事。 完整收录小猪佩奇1-4季156集中英双语原声音频故事。 给孩子们最好的听觉盛宴。,True,199.00喜点,77
16387389,遛娃英语：亲子口语课,遛娃英语_杨沁,ertong/16387389/,https://www.ximalaya.com/ertong/16387389/,儿童,https://www.ximalaya.com/zhubo/107951550/,318969,122,喜马拉雅&遛娃英语 联合举办...百天社群：学唱英文歌 其实超容易~（添加杨沁小助手...,True,199.00喜点,78
19908358,潘黎：人生通关谈判术,谈判专家潘黎,jiaoyu/19908358/,https://www.ximalaya.com/jiaoyu/19908358/,教育培训,https://www.ximalaya.com/zhubo/134740670/,23366,18,谈判的本质不是较量，是博弈。 如何在博弈当中看清格局、设计策略，最终让自己的利益最大化才是谈判的目的。 一个谈判高手不仅要有好口才，更要懂读心术、攻心术和博弈论。 真刀实枪的100,True,199.00喜点,79
7356234,重·点：王福重教你洞察世界,王福重,shangye/7356234/,https://www.ximalaya.com/shangye/7356234/,商业财经,https://www.ximalaya.com/zhubo/77252275/,1351887,260,这不是一门课程，这是认清世间万象的方法论； 这不是一场演讲，这是明晰事件真相的是非经； 这甚至不算一次分享，这是摆脱世俗枷锁的密匙，让灵魂驰骋在路上。 升维，他来指点你的思维模式 突破,True,199.00喜点,80
